Date,Industrials,Health Care,Information Technology,Consumer Discretionary,Utilities,Financials,Materials,Real Estate,Consumer Staples,Energy,Telecommunication Services
2008-08,56.53486628446365,34.486200329287705,19.61638422679147,30.968703328022,27.451549742018074,70.7211434160845,46.401363567323834,39.018936402285405,32.485285995165015,51.986200400919415,15.46303539099749
2008-09,59.73296446124337,32.59821484998076,17.4427451473494,29.7512377943437,25.788856003109977,65.54851938909026,38.95882146769436,38.539145928905114,33.45241818730316,48.172904245924826,15.133874149240853
2008-10,49.61110202594065,27.986853181511464,13.655346783908655,23.84055450275436,20.946233562550177,46.22015341476926,23.28575957657214,30.191647699371554,30.063303444515558,37.38566784675709,13.023913335001911
2008-11,42.50745695114634,26.809623211693115,12.510410036034447,21.482273194210336,21.024040138424255,35.21260136350382,21.45868337125046,24.633717868400392,30.32346807083379,38.38277606783918,13.735706161369441
2008-12,41.38358901526087,25.79859965723413,12.507403325764221,24.28443991272924,20.657413361780176,29.42799964745604,24.505571351049046,24.850693765005342,28.361567582555644,38.34334274627493,14.707936924005539
2009-01,37.50503772340031,26.392052103366066,13.568590043352897,25.113525531826255,21.145830703963885,24.295241360861105,24.74641254665782,23.515267136180285,27.519362749871508,38.13686447172371,14.043249065653342
2009-02,32.38591226616102,26.64100580561167,14.155709418056267,25.809128856008776,20.09342631860975,23.47460959462308,23.87239356741083,20.89444310623794,25.860300668606765,35.26696024997855,13.078815833919874
2009-03,30.56894810065369,22.83207170002383,14.470566908168916,29.135995180087292,18.348264120817827,23.812206691119258,23.220454518068276,19.56203037944982,24.756333944620675,33.09851963347713,13.075522247809761
2009-04,32.9907965911743,24.04671206447338,15.719055325927147,27.36782641886928,18.554584889038814,28.92635418287247,24.627052391576477,22.27419270937248,26.346425528208634,33.312746639091166,14.20417848365598
2009-05,36.342423749204585,25.2516591399948,15.743891881272129,26.427498096469197,19.57323752211237,27.563049559764583,27.31012897127603,23.33827984088019,26.06547865757652,36.571780553980844,13.515056428071897
2009-06,35.21105958031701,25.97510846188119,16.37196227533915,28.58030317768943,20.01148407575436,29.385190544513613,27.526910542274532,24.112572358937985,26.679283905211292,36.988188115059955,13.382944962433044
2009-07,35.01670863294438,27.59983729409249,17.24634020261288,29.259255964640815,20.57841059476282,32.241656805752264,26.411304120281486,23.09616890303345,27.33370969243549,35.345114373996054,13.787536482697941
2009-08,40.00242597994545,28.40163975666014,17.6088009012873,26.819968557349508,21.10799949145628,32.26000321700369,28.007747999543266,27.12646491425465,28.177333385991847,37.592499853689326,14.274375680900189
2009-09,47.01633349206126,28.68944840490718,17.9602622283333,28.167182891176708,20.89924532707591,37.5032350090793,31.063744082947494,28.634522348745488,28.2928061282488,39.10812951504952,14.401807594476551
2009-10,44.807678553376235,27.588041918893374,18.30927091591098,36.4547231465889,20.694342389857834,39.90697485896745,31.2935784175729,28.056974555339544,29.666839505832254,40.656043257867495,14.222645553293596
2009-11,44.81957353215753,28.503293917504447,18.669912106485214,38.350055359923246,20.50465317767131,38.59445981774739,34.09870439166403,30.269953910054824,30.190714296813688,41.78860019500013,14.56658500702257
2009-12,46.94302983527361,28.616004115284618,18.417596520893287,46.02201058334201,23.132758004322756,33.637010851445524,34.88761456320642,32.0797494399606,30.02399340720431,42.20682803448351,15.652575129953425
2010-01,46.556551577890225,30.940219269314376,18.79391543009913,42.76577857067017,22.390136045953763,39.02892272715661,33.83809351838856,32.42774626706083,30.788963962906777,42.115274782458116,15.031228774826673
2010-02,45.50857597273651,29.3768669583961,18.420081338361882,40.210667831476854,21.757158204238586,36.92397478851664,31.844738638124134,31.86563220411622,30.68027008354258,41.07526845330378,14.052886331193529
2010-03,53.38524049870635,29.64366347600642,19.4570377460704,36.73672569541327,22.09870177665012,40.03723614283665,34.577774100464204,34.53866224214886,31.001647043850618,41.72055209824192,14.582286778283528
2010-04,53.40261871976179,30.010033616668714,19.598594094572956,40.225791147860086,22.142729966877937,49.5122741534963,35.377175068949064,35.01149449285665,31.872295015620256,43.93432393309016,14.912791771777396
2010-05,50.00919238108671,30.10712506905907,18.124362079158363,34.89809354236601,21.49367077625725,37.46238383845408,33.03345369853598,36.711102894518454,31.100097699742438,41.001831052379586,14.182320859341036
2010-06,46.60762828163338,30.116987807664405,17.966005378021894,35.403286272012515,21.303813079338724,34.45961091558875,31.938053476319993,35.76041540800644,30.094663608766698,39.96277420229217,14.139806684172795
2010-07,45.54481827657525,30.56212354179255,17.941217141275988,38.17684352173446,22.518054874281212,35.61766213788126,32.18769129720695,34.7523763821152,30.502336522983814,40.14444627075615,14.709733623809178
2010-08,46.500137713570226,28.885399641267895,19.09767126512421,37.17766573027078,23.283417262958668,33.0287082614399,34.418127212966866,38.283384403566764,30.242224977736182,40.02198776999205,15.711774725962236
2010-09,49.40381509094738,30.709992824791613,19.915088720392927,46.47038104544041,24.678056220789887,33.79415509561899,36.47663403110171,38.62595157626727,30.823138942986848,41.214496397727984,16.69544324334707
2010-10,51.82693973349207,31.711984971053983,22.31840986532361,47.37526800156599,23.81672107941781,32.0159965929056,38.993720834833425,38.679800429067456,32.556180708922945,42.559358155231365,17.5290435306189
2010-11,50.538607708109495,32.4353968115236,22.60392699579853,45.958452945142156,24.052020790474536,36.53879371020061,40.645013216950616,39.74422420112785,32.132907565861494,45.89415996894309,17.341034644603262
2010-12,56.44575867260878,32.914675420394474,25.536862388478582,48.50159800309904,23.78589451310591,35.0970860938334,43.006189987905195,38.86388992374101,32.189628673212184,48.87143669814186,18.13578478704326
2011-01,60.10021893737008,32.68783820620398,24.60042247186524,49.48816317531819,23.861719205221043,36.079202927279646,45.572141286085085,38.31648810374261,33.71847738320502,51.91834998741443,18.837890448536
2011-02,62.078987019637836,34.65936328699476,24.13376183589172,47.21973353114691,24.64144107852784,36.33419200864851,46.126504654715646,40.665960409705,33.88542214458338,54.70935850428107,18.730396409395425
2011-03,62.54008251509354,34.05877565897662,24.366787168706335,46.39327851472039,24.439433422166196,36.22875963607178,42.82688381304676,39.749782619430654,32.55178666898609,55.11392915682194,18.405525184487644
2011-04,60.65125806541385,38.08355355141634,24.26779399682485,53.586723593958226,23.417184051126302,38.92005794099469,43.80181783586209,40.89094411468503,34.223852577561736,56.5852736737861,19.396909901372332
2011-05,60.72971081128766,39.89508723882966,25.150843328833002,55.52745506225683,25.35262702633292,37.235327374610115,43.05361576510749,44.42302823799962,35.0365376331906,54.67655105193499,19.701724224492487
2011-06,58.40618355665894,40.211837333394286,23.38747735490479,49.294420972138674,24.86929915894522,32.83550086085568,40.76663095441081,43.150457144227026,34.18621822337583,52.15239368443194,19.445518876515976
2011-07,60.47763646086717,40.26986854710329,24.514535753505328,56.43244543764075,25.690402174864435,33.11551500233261,43.67090101471862,44.323422752854526,35.45261113673312,53.83051433786774,19.83840026330325
2011-08,51.70075631293491,36.382767704061145,22.068238415791072,53.7656351172708,24.92287721110002,28.379890115594588,39.25406767105115,44.183163834143286,33.76914204888479,48.46633994297912,18.797329269851218
2011-09,51.311151372800886,37.5379124639192,21.680994345369093,69.02722902103369,25.806610697668717,26.492772958894598,39.30971078957228,45.84233892624771,33.60182553796061,46.43651926357497,18.631301915032473
2011-10,53.027961111909875,38.001224630091244,23.170668041267533,72.21465829678385,26.299383337882734,26.745571052266026,36.13751871554785,43.72747654856076,34.73331612081083,46.59822061838082,19.67161024458092
2011-11,54.534747915298986,37.24409012303811,23.67286819655595,63.980980833363354,27.360887574576182,26.529938754509207,38.004793775924036,44.61026854403844,35.34282465701013,50.02696244621132,19.499012004448392
2011-12,58.67356091166551,38.108113709274306,25.693305203847356,59.51650246941061,27.670497227211335,27.45149009900502,38.21555684975532,46.815731853744914,35.41192305938684,48.86930472001573,20.180868381303853
2012-01,59.96438510756538,40.75514418595684,26.08610178338138,57.72557008072268,26.973208051605486,28.270664071591426,39.427275758680835,47.20422596337451,37.15815987445377,49.807286182933005,20.60200743329598
2012-02,62.446304907807104,42.6421647861139,23.759870163898547,63.18821837275779,26.942085010452608,28.85749019089122,40.65416798415301,48.64219648623294,37.308556249529396,53.855590764751035,20.34770315418247
2012-03,63.435944537436534,42.716051285507824,24.363746962242875,60.70807915886436,27.669487441050926,30.270847241003146,38.54941546738227,51.00652785574072,36.96191393874003,53.6361844619745,21.19466132825758
2012-04,61.011242057226966,42.487344864692425,25.31422899674213,64.16507049699243,28.313433946731127,31.840620444741386,37.914519879395705,50.35834773620475,38.458712273087826,51.005912601082436,21.145887409285436
2012-05,59.11255911709211,45.14275212951589,25.332050599031287,64.84319826529222,27.83769439202985,31.582982913901503,36.67224041697547,51.19114928146127,38.947902305079865,48.99634211926541,22.35313620777302
2012-06,61.09540382763353,45.63314322083846,25.690617582570788,58.25661430575735,30.15109241455996,28.282506414018314,36.893797618055316,49.40896941876534,37.876573010229905,47.470299363662626,23.824711467901842
2012-07,60.7296495405979,44.080337787976326,26.044307514175305,61.26040681738473,30.8434265304345,29.839111629423943,37.439937354157365,53.187451111934784,39.63328800021938,48.48767296623548,24.659682080026883
2012-08,61.378542848882056,44.852881755548246,25.520119454780136,61.34370069236224,29.990105922460675,30.489549991212893,38.06230767148213,54.6842513447109,39.28149620846053,51.29893008831127,24.806929832926492
2012-09,64.26289852523826,46.338624988017386,27.062741988128394,73.43852753359431,28.429158704395558,31.827173475968983,40.1930839635232,53.60884879921457,39.07823841131323,53.816562013561594,25.45514807522254
